MTrk
0 Meta TrkName "charlene"
0 Tempo 550458
0 TimeSig 4/4 24 8
62400 On ch=1 n=96 v=100
62400 On ch=1 n=98 v=100
62520 Off ch=1 n=24 v=64
62520 Off ch=1 n=31 v=64
62520 Off ch=1 n=62 v=64
62520 Off ch=1 n=74 v=64
62520 Off ch=1 n=84 v=64
62520 Off ch=1 n=86 v=64
62520 Off ch=1 n=96 v=64
62520 Off ch=1 n=98 v=64
62640 On ch=1 n=31 v=100
62640 On ch=1 n=62 v=100
62640 On ch=1 n=74 v=100
62640 On ch=1 n=86 v=100
62640 On ch=1 n=98 v=100
62760 Off ch=1 n=31 v=64
62760 Off ch=1 n=62 v=64
62760 Off ch=1 n=74 v=64
62760 Off ch=1 n=86 v=64
62760 Off ch=1 n=98 v=64
62880 On ch=1 n=24 v=100
62880 On ch=1 n=26 v=100
62880 On ch=1 n=31 v=100
62880 On ch=1 n=61 v=100
62880 On ch=1 n=62 v=100
62880 On ch=1 n=73 v=100
62880 On ch=1 n=74 v=100
62880 On ch=1 n=85 v=100
62880 On ch=1 n=86 v=100
62880 On ch=1 n=96 v=100
62880 On ch=1 n=97 v=100
62880 On ch=1 n=98 v=100
63000 Off ch=1 n=24 v=64
63000 Off ch=1 n=26 v=64
63000 Off ch=1 n=31 v=64
63000 Off ch=1 n=61 v=64
63000 Off ch=1 n=62 v=64
63000 Off ch=1 n=73 v=64
63000 Off ch=1 n=74 v=64
63000 Off ch=1 n=85 v=64
63000 Off ch=1 n=86 v=64
63000 Off ch=1 n=96 v=64
63000 Off ch=1 n=97 v=64
63000 Off ch=1 n=98 v=64
63120 On ch=1 n=31 v=100
63120 On ch=1 n=62 v=100
63120 On ch=1 n=74 v=100
63120 On ch=1 n=86 v=100
63120 On ch=1 n=98 v=100
63240 Off ch=1 n=31 v=64
63240 Off ch=1 n=62 v=64
63240 Off ch=1 n=74 v=64
63240 Off ch=1 n=86 v=64
63240 Off ch=1 n=98 v=64
63360 On ch=1 n=24 v=100
63360 On ch=1 n=31 v=100
63360 On ch=1 n=62 v=100
63360 On ch=1 n=72 v=100
63360 On ch=1 n=74 v=100
63360 On ch=1 n=84 v=100
63360 On ch=1 n=86 v=100
63360 On ch=1 n=96 v=100
63360 On ch=1 n=98 v=100
63360 On ch=1 n=105 v=100
63480 Off ch=1 n=24 v=64
63480 Off ch=1 n=31 v=64
63480 Off ch=1 n=62 v=64
63480 Off ch=1 n=72 v=64
63480 Off ch=1 n=74 v=64
63480 Off ch=1 n=84 v=64
63480 Off ch=1 n=86 v=64
63480 Off ch=1 n=96 v=64
63480 Off ch=1 n=98 v=64
63600 On ch=1 n=31 v=100
63600 On ch=1 n=62 v=100
63600 On ch=1 n=74 v=100
63600 On ch=1 n=86 v=100
63600 On ch=1 n=98 v=100
63720 Off ch=1 n=31 v=64
63720 Off ch=1 n=62 v=64
63720 Off ch=1 n=74 v=64
63720 Off ch=1 n=86 v=64
63720 Off ch=1 n=98 v=64
63840 On ch=1 n=24 v=100
63840 On ch=1 n=26 v=100
63840 On ch=1 n=31 v=100
63840 On ch=1 n=61 v=100
63840 On ch=1 n=62 v=100
63840 On ch=1 n=73 v=100
63840 On ch=1 n=74 v=100
63840 On ch=1 n=85 v=100
63840 On ch=1 n=86 v=100
63840 On ch=1 n=96 v=100
63840 On ch=1 n=97 v=100
63840 On ch=1 n=98 v=100
63960 Off ch=1 n=24 v=64
63960 Off ch=1 n=26 v=64
63960 Off ch=1 n=31 v=64
63960 Off ch=1 n=61 v=64
63960 Off ch=1 n=62 v=64
63960 Off ch=1 n=73 v=64
63960 Off ch=1 n=74 v=64
63960 Off ch=1 n=85 v=64
63960 Off ch=1 n=86 v=64
63960 Off ch=1 n=96 v=64
63960 Off ch=1 n=97 v=64
63960 Off ch=1 n=98 v=64
64080 On ch=1 n=31 v=100
64080 On ch=1 n=62 v=100
64080 On ch=1 n=74 v=100
64080 On ch=1 n=86 v=100
64080 On ch=1 n=98 v=100
64200 Off ch=1 n=31 v=64
64200 Off ch=1 n=62 v=64
64200 Off ch=1 n=74 v=64
64200 Off ch=1 n=86 v=64
64200 Off ch=1 n=98 v=64
64320 On ch=1 n=24 v=100
64320 On ch=1 n=31 v=100
64320 On ch=1 n=62 v=100
64320 On ch=1 n=74 v=100
64320 On ch=1 n=84 v=100
64320 On ch=1 n=86 v=100
64320 On ch=1 n=96 v=100
64320 On ch=1 n=98 v=100
64440 Off ch=1 n=24 v=64
64440 Off ch=1 n=31 v=64
64440 Off ch=1 n=62 v=64
64440 Off ch=1 n=74 v=64
64440 Off ch=1 n=84 v=64
64440 Off ch=1 n=86 v=64
64440 Off ch=1 n=96 v=64
64440 Off ch=1 n=98 v=64
64560 On ch=1 n=31 v=100
64560 On ch=1 n=62 v=100
64560 On ch=1 n=74 v=100
64560 On ch=1 n=86 v=100
64560 On ch=1 n=98 v=100
64680 Off ch=1 n=31 v=64
64680 Off ch=1 n=62 v=64
64680 Off ch=1 n=74 v=64
64680 Off ch=1 n=86 v=64
64680 Off ch=1 n=98 v=64
64800 On ch=1 n=24 v=100
64800 On ch=1 n=26 v=100
64800 On ch=1 n=31 v=100
64800 On ch=1 n=61 v=100
64800 On ch=1 n=62 v=100
64800 On ch=1 n=73 v=100
64800 On ch=1 n=74 v=100
64800 On ch=1 n=85 v=100
64800 On ch=1 n=86 v=100
64800 On ch=1 n=96 v=100
64800 On ch=1 n=97 v=100
64800 On ch=1 n=98 v=100
64920 Off ch=1 n=24 v=64
64920 Off ch=1 n=26 v=64
64920 Off ch=1 n=31 v=64
64920 Off ch=1 n=61 v=64
64920 Off ch=1 n=62 v=64
64920 Off ch=1 n=73 v=64
64920 Off ch=1 n=74 v=64
64920 Off ch=1 n=85 v=64
64920 Off ch=1 n=86 v=64
64920 Off ch=1 n=96 v=64
64920 Off ch=1 n=97 v=64
64920 Off ch=1 n=98 v=64
65040 On ch=1 n=31 v=100
65040 On ch=1 n=62 v=100
65040 On ch=1 n=74 v=100
65040 On ch=1 n=86 v=100
65040 On ch=1 n=98 v=100
65160 Off ch=1 n=31 v=64
65160 Off ch=1 n=62 v=64
65160 Off ch=1 n=74 v=64
65160 Off ch=1 n=86 v=64
65160 Off ch=1 n=98 v=64
65280 On ch=1 n=24 v=100
65280 On ch=1 n=31 v=100
65280 On ch=1 n=62 v=100
65280 On ch=1 n=72 v=100
65280 On ch=1 n=74 v=100
65280 On ch=1 n=84 v=100
65280 On ch=1 n=86 v=100
65280 On ch=1 n=96 v=100
65280 On ch=1 n=98 v=100
65400 Off ch=1 n=24 v=64
65400 Off ch=1 n=31 v=64
65400 Off ch=1 n=62 v=64
65400 Off ch=1 n=72 v=64
65400 Off ch=1 n=74 v=64
65400 Off ch=1 n=84 v=64
65400 Off ch=1 n=86 v=64
65400 Off ch=1 n=96 v=64
65400 Off ch=1 n=98 v=64
65520 On ch=1 n=31 v=100
65520 On ch=1 n=62 v=100
65520 On ch=1 n=74 v=100
65520 On ch=1 n=86 v=100
65520 On ch=1 n=98 v=100
65640 Off ch=1 n=31 v=64
65640 Off ch=1 n=62 v=64
65640 Off ch=1 n=74 v=64
65640 Off ch=1 n=86 v=64
65640 Off ch=1 n=98 v=64
65760 On ch=1 n=24 v=100
65760 On ch=1 n=26 v=100
65760 On ch=1 n=31 v=100
65760 On ch=1 n=61 v=100
65760 On ch=1 n=62 v=100
65760 On ch=1 n=73 v=100
65760 On ch=1 n=74 v=100
65760 On ch=1 n=85 v=100
65760 On ch=1 n=86 v=100
65760 On ch=1 n=96 v=100
65760 On ch=1 n=97 v=100
65760 On ch=1 n=98 v=100
65880 Off ch=1 n=24 v=64
65880 Off ch=1 n=26 v=64
65880 Off ch=1 n=31 v=64
65880 Off ch=1 n=61 v=64
65880 Off ch=1 n=62 v=64
65880 Off ch=1 n=73 v=64
65880 Off ch=1 n=74 v=64
65880 Off ch=1 n=85 v=64
65880 Off ch=1 n=86 v=64
65880 Off ch=1 n=96 v=64
65880 Off ch=1 n=97 v=64
65880 Off ch=1 n=98 v=64
66000 On ch=1 n=31 v=100
66000 On ch=1 n=62 v=100
66000 On ch=1 n=74 v=100
66000 On ch=1 n=86 v=100
66000 On ch=1 n=98 v=100
66120 Off ch=1 n=31 v=64
66120 Off ch=1 n=62 v=64
66120 Off ch=1 n=74 v=64
66120 Off ch=1 n=86 v=64
66120 Off ch=1 n=98 v=64
66240 On ch=1 n=24 v=100
66240 On ch=1 n=31 v=100
66240 On ch=1 n=62 v=100
66240 On ch=1 n=74 v=100
66240 On ch=1 n=84 v=100
66240 On ch=1 n=86 v=100
66240 On ch=1 n=96 v=100
66240 On ch=1 n=98 v=100
66360 Off ch=1 n=24 v=64
66360 Off ch=1 n=31 v=64
66360 Off ch=1 n=62 v=64
66360 Off ch=1 n=74 v=64
66360 Off ch=1 n=84 v=64
66360 Off ch=1 n=86 v=64
66360 Off ch=1 n=96 v=64
66360 Off ch=1 n=98 v=64
66480 On ch=1 n=31 v=100
66480 On ch=1 n=62 v=100
66480 On ch=1 n=74 v=100
66480 On ch=1 n=86 v=100
66480 On ch=1 n=98 v=100
66600 Off ch=1 n=31 v=64
66600 Off ch=1 n=62 v=64
66600 Off ch=1 n=74 v=64
66600 Off ch=1 n=86 v=64
66600 Off ch=1 n=98 v=64
66720 Off ch=1 n=106 v=64
66720 Off ch=1 n=105 v=64
66720 On ch=1 n=12 v=100
66840 Off ch=1 n=12 v=64
70320 Meta Text "[idle_realtime]"
70320 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "PART BASS"
3840 Meta Text "[map HandMap_DropD2]"
3849 Meta Text "[idle] "
4800 On ch=2 n=47 v=100
5760 Meta Text "[play] "
5760 On ch=2 n=61 v=100
5760 On ch=2 n=74 v=100
5760 On ch=2 n=86 v=100
5760 On ch=2 n=98 v=100
5760 On ch=2 n=105 v=100
5880 Off ch=2 n=61 v=64
6780 Off ch=2 n=74 v=64
6840 Off ch=2 n=86 v=64
6900 Off ch=2 n=98 v=64
6960 On ch=2 n=62 v=100
6960 On ch=2 n=75 v=100
6960 On ch=2 n=88 v=100
6960 On ch=2 n=100 v=100
7080 Off ch=2 n=62 v=64
7500 Off ch=2 n=75 v=64
7560 Off ch=2 n=47 v=64
7560 Off ch=2 n=88 v=64
7620 Off ch=2 n=100 v=64
7680 On ch=2 n=43 v=100
7680 On ch=2 n=60 v=100
7680 On ch=2 n=73 v=100
7680 On ch=2 n=85 v=100
7680 On ch=2 n=97 v=100
7800 Off ch=2 n=60 v=64
8700 Off ch=2 n=73 v=64
8820 Off ch=2 n=85 v=64
8820 Off ch=2 n=97 v=64
8880 On ch=2 n=62 v=100
8880 On ch=2 n=74 v=100
8880 On ch=2 n=87 v=100
8880 On ch=2 n=99 v=100
9000 Off ch=2 n=62 v=64
9420 Off ch=2 n=74 v=64
9480 Off ch=2 n=43 v=64
9480 Off ch=2 n=87 v=64
9480 Off ch=2 n=99 v=64
9600 On ch=2 n=45 v=100
9600 On ch=2 n=61 v=100
9600 On ch=2 n=73 v=100
9600 On ch=2 n=86 v=100
9600 On ch=2 n=98 v=100
9600 On ch=2 n=116 v=100
9720 Off ch=2 n=61 v=64
10620 Off ch=2 n=73 v=64
10680 Off ch=2 n=86 v=64
10740 Off ch=2 n=98 v=64
10800 On ch=2 n=62 v=100
10800 On ch=2 n=75 v=100
10800 On ch=2 n=87 v=100
10800 On ch=2 n=100 v=100
10880 Off ch=2 n=116 v=64
10920 Off ch=2 n=62 v=64
11340 Off ch=2 n=75 v=64
11400 Off ch=2 n=87 v=64
11460 Off ch=2 n=100 v=64
11520 On ch=2 n=60 v=100
11520 On ch=2 n=72 v=100
11520 On ch=2 n=84 v=100
11520 On ch=2 n=96 v=100
13080 Off ch=2 n=60 v=64
13260 Off ch=2 n=72 v=64
13320 Off ch=2 n=84 v=64
13336 Off ch=2 n=45 v=64
13380 Off ch=2 n=96 v=64
13440 Off ch=2 n=105 v=64
13440 On ch=2 n=47 v=100
13440 On ch=2 n=61 v=100
13440 On ch=2 n=74 v=100
13440 On ch=2 n=86 v=100
13440 On ch=2 n=98 v=100
13440 On ch=2 n=106 v=100
13560 Off ch=2 n=61 v=64
14460 Off ch=2 n=74 v=64
14520 Off ch=2 n=86 v=64
14580 Off ch=2 n=98 v=64
14640 On ch=2 n=62 v=100
14640 On ch=2 n=75 v=100
14640 On ch=2 n=88 v=100
14640 On ch=2 n=100 v=100
14760 Off ch=2 n=62 v=64
15180 Off ch=2 n=75 v=64
15240 Off ch=2 n=47 v=64
15240 Off ch=2 n=88 v=64
15300 Off ch=2 n=100 v=64
15360 On ch=2 n=43 v=100
15360 On ch=2 n=60 v=100
15360 On ch=2 n=73 v=100
15360 On ch=2 n=85 v=100
15360 On ch=2 n=97 v=100
15480 Off ch=2 n=60 v=64
16380 Off ch=2 n=73 v=64
16440 Off ch=2 n=85 v=64
16500 Off ch=2 n=97 v=64
16560 On ch=2 n=62 v=100
16560 On ch=2 n=74 v=100
16560 On ch=2 n=87 v=100
16560 On ch=2 n=99 v=100
16680 Off ch=2 n=62 v=64
17100 Off ch=2 n=74 v=64
17160 Off ch=2 n=43 v=64
17160 Off ch=2 n=87 v=64
17220 Off ch=2 n=99 v=64
17280 On ch=2 n=45 v=100
17280 On ch=2 n=61 v=100
17280 On ch=2 n=73 v=100
17280 On ch=2 n=86 v=100
17280 On ch=2 n=98 v=100
17280 On ch=2 n=116 v=100
17400 Off ch=2 n=61 v=64
18300 Off ch=2 n=73 v=64
18360 Off ch=2 n=86 v=64
18420 Off ch=2 n=98 v=64
18480 On ch=2 n=62 v=100
18480 On ch=2 n=75 v=100
18480 On ch=2 n=87 v=100
18480 On ch=2 n=100 v=100
18600 Off ch=2 n=62 v=64
19020 Off ch=2 n=75 v=64
19080 Off ch=2 n=87 v=64
19140 Off ch=2 n=100 v=64
19200 On ch=2 n=60 v=100
19200 On ch=2 n=72 v=100
19200 On ch=2 n=84 v=100
19200 On ch=2 n=96 v=100
19320 Off ch=2 n=116 v=64
20760 Off ch=2 n=60 v=64
20940 Off ch=2 n=72 v=64
21000 Off ch=2 n=84 v=64
21019 Off ch=2 n=45 v=64
21060 Off ch=2 n=96 v=64
21120 Off ch=2 n=106 v=64
21120 On ch=2 n=47 v=100
21120 On ch=2 n=61 v=100
21120 On ch=2 n=74 v=100
21120 On ch=2 n=86 v=100
21120 On ch=2 n=98 v=100
21120 On ch=2 n=105 v=100
21240 Off ch=2 n=61 v=64
22140 Off ch=2 n=74 v=64
22200 Off ch=2 n=86 v=64
22260 Off ch=2 n=98 v=64
22320 On ch=2 n=62 v=100
22320 On ch=2 n=75 v=100
22320 On ch=2 n=88 v=100
22320 On ch=2 n=100 v=100
22440 Off ch=2 n=62 v=64
22860 Off ch=2 n=75 v=64
22920 Off ch=2 n=47 v=64
22920 Off ch=2 n=88 v=64
22980 Off ch=2 n=100 v=64
23040 On ch=2 n=43 v=100
23040 On ch=2 n=60 v=100
23040 On ch=2 n=73 v=100
23040 On ch=2 n=85 v=100
23040 On ch=2 n=97 v=100
23160 Off ch=2 n=60 v=64
24060 Off ch=2 n=73 v=64
24120 Off ch=2 n=85 v=64
24180 Off ch=2 n=97 v=64
24240 On ch=2 n=62 v=100
24240 On ch=2 n=74 v=100
24240 On ch=2 n=87 v=100
24240 On ch=2 n=99 v=100
24360 Off ch=2 n=62 v=64
24780 Off ch=2 n=74 v=64
24840 Off ch=2 n=43 v=64
24840 Off ch=2 n=87 v=64
24900 Off ch=2 n=99 v=64
24960 On ch=2 n=45 v=100
24960 On ch=2 n=61 v=100
24960 On ch=2 n=73 v=100
24960 On ch=2 n=86 v=100
24960 On ch=2 n=98 v=100
25080 Off ch=2 n=61 v=64
25980 Off ch=2 n=73 v=64
26040 Off ch=2 n=86 v=64
26100 Off ch=2 n=98 v=64
26160 On ch=2 n=62 v=100
26160 On ch=2 n=75 v=100
26160 On ch=2 n=87 v=100
26160 On ch=2 n=100 v=100
26280 Off ch=2 n=62 v=64
26700 Off ch=2 n=75 v=64
26760 Off ch=2 n=87 v=64
26820 Off ch=2 n=100 v=64
26880 On ch=2 n=60 v=100
26880 On ch=2 n=72 v=100
26880 On ch=2 n=84 v=100
26880 On ch=2 n=96 v=100
28440 Off ch=2 n=60 v=64
28620 Off ch=2 n=72 v=64
28679 Off ch=2 n=45 v=64
28680 Off ch=2 n=84 v=64
28740 Off ch=2 n=96 v=64
28800 Off ch=2 n=105 v=64
28800 On ch=2 n=47 v=100
28800 On ch=2 n=61 v=100
28800 On ch=2 n=74 v=100
28800 On ch=2 n=86 v=100
28800 On ch=2 n=98 v=100
28800 On ch=2 n=106 v=100
28920 Off ch=2 n=61 v=64
29820 Off ch=2 n=74 v=64
29880 Off ch=2 n=86 v=64
29940 Off ch=2 n=98 v=64
30000 On ch=2 n=62 v=100
30000 On ch=2 n=75 v=100
30000 On ch=2 n=88 v=100
30000 On ch=2 n=100 v=100
30120 Off ch=2 n=62 v=64
30540 Off ch=2 n=75 v=64
30600 Off ch=2 n=47 v=64
30600 Off ch=2 n=88 v=64
30660 Off ch=2 n=100 v=64
30720 On ch=2 n=43 v=100
30720 On ch=2 n=60 v=100
30720 On ch=2 n=73 v=100
30720 On ch=2 n=85 v=100
30720 On ch=2 n=97 v=100
30720 On ch=2 n=116 v=100
30840 Off ch=2 n=60 v=64
31740 Off ch=2 n=73 v=64
31800 Off ch=2 n=85 v=64
31860 Off ch=2 n=97 v=64
31920 On ch=2 n=62 v=100
31920 On ch=2 n=74 v=100
31920 On ch=2 n=87 v=100
31920 On ch=2 n=99 v=100
32040 Off ch=2 n=62 v=64
32460 Off ch=2 n=74 v=64
32520 Off ch=2 n=43 v=64
32520 Off ch=2 n=87 v=64
32580 Off ch=2 n=99 v=64
32640 Off ch=2 n=116 v=64
32640 On ch=2 n=45 v=100
32640 On ch=2 n=61 v=100
32640 On ch=2 n=73 v=100
32640 On ch=2 n=86 v=100
32640 On ch=2 n=98 v=100
32760 Off ch=2 n=61 v=64
33660 Off ch=2 n=73 v=64
33720 Off ch=2 n=86 v=64
33780 Off ch=2 n=98 v=64
33840 On ch=2 n=62 v=100
33840 On ch=2 n=75 v=100
33840 On ch=2 n=87 v=100
33840 On ch=2 n=100 v=100
33960 Off ch=2 n=62 v=64
34380 Off ch=2 n=75 v=64
34440 Off ch=2 n=87 v=64
34500 Off ch=2 n=100 v=64
34560 On ch=2 n=60 v=100
34560 On ch=2 n=72 v=100
34560 On ch=2 n=84 v=100
34560 On ch=2 n=96 v=100
35843 Off ch=2 n=45 v=64
36000 Meta Text "[map HandMap_Default]"
36120 Off ch=2 n=60 v=64
36180 Off ch=2 n=72 v=64
36240 Off ch=2 n=84 v=64
36240 On ch=2 n=52 v=100
36300 Off ch=2 n=96 v=64
36480 Off ch=2 n=106 v=64
36480 On ch=2 n=60 v=100
36480 On ch=2 n=72 v=100
36480 On ch=2 n=84 v=100
36480 On ch=2 n=96 v=100
36480 On ch=2 n=105 v=100
36480 On ch=2 n=116 v=100
36600 Off ch=2 n=60 v=64
37020 Off ch=2 n=72 v=64
37080 Off ch=2 n=84 v=64
37140 Off ch=2 n=96 v=64
37200 On ch=2 n=61 v=100
37200 On ch=2 n=74 v=100
37200 On ch=2 n=86 v=100
37200 On ch=2 n=98 v=100
37320 Off ch=2 n=61 v=64
37320 Off ch=2 n=74 v=64
37560 Off ch=2 n=86 v=64
37620 Off ch=2 n=98 v=64
37680 On ch=2 n=72 v=100
37680 On ch=2 n=84 v=100
37680 On ch=2 n=96 v=100
37800 Off ch=2 n=72 v=64
37800 Off ch=2 n=84 v=64
37800 Off ch=2 n=96 v=64
37920 On ch=2 n=61 v=100
37920 On ch=2 n=74 v=100
37920 On ch=2 n=86 v=100
37920 On ch=2 n=98 v=100
38040 Off ch=2 n=61 v=64
38040 Off ch=2 n=74 v=64
38040 Off ch=2 n=86 v=64
38040 Off ch=2 n=98 v=64
38160 On ch=2 n=84 v=100
38160 On ch=2 n=96 v=100
38276 Off ch=2 n=52 v=64
38280 Off ch=2 n=84 v=64
38280 Off ch=2 n=96 v=64
38400 On ch=2 n=55 v=100
38400 On ch=2 n=60 v=100
38400 On ch=2 n=73 v=100
38400 On ch=2 n=85 v=100
38400 On ch=2 n=97 v=100
38520 Off ch=2 n=60 v=64
38520 Off ch=2 n=73 v=64
39000 Off ch=2 n=116 v=64
39000 Off ch=2 n=85 v=64
39060 Off ch=2 n=97 v=64
39120 On ch=2 n=62 v=100
39120 On ch=2 n=74 v=100
39120 On ch=2 n=87 v=100
39120 On ch=2 n=99 v=100
39240 Off ch=2 n=62 v=64
39240 Off ch=2 n=74 v=64
39480 Off ch=2 n=87 v=64
39540 Off ch=2 n=99 v=64
39600 On ch=2 n=73 v=100
39600 On ch=2 n=85 v=100
39600 On ch=2 n=97 v=100
39720 Off ch=2 n=73 v=64
39720 Off ch=2 n=85 v=64
39720 Off ch=2 n=97 v=64
39840 On ch=2 n=62 v=100
39840 On ch=2 n=74 v=100
39840 On ch=2 n=87 v=100
39840 On ch=2 n=99 v=100
39960 Off ch=2 n=62 v=64
39960 Off ch=2 n=74 v=64
39960 Off ch=2 n=87 v=64
39960 Off ch=2 n=99 v=64
40080 On ch=2 n=85 v=100
40080 On ch=2 n=97 v=100
40200 Off ch=2 n=55 v=64
40200 Off ch=2 n=85 v=64
40200 Off ch=2 n=97 v=64
40320 On ch=2 n=57 v=100
40320 On ch=2 n=61 v=100
40320 On ch=2 n=74 v=100
40320 On ch=2 n=86 v=100
40320 On ch=2 n=98 v=100
40440 Off ch=2 n=61 v=64
40440 Off ch=2 n=74 v=64
40920 Off ch=2 n=86 v=64
40980 Off ch=2 n=98 v=64
41040 On ch=2 n=62 v=100
41040 On ch=2 n=75 v=100
41040 On ch=2 n=87 v=100
41040 On ch=2 n=100 v=100
41160 Off ch=2 n=62 v=64
41160 Off ch=2 n=75 v=64
41400 Off ch=2 n=87 v=64
41460 Off ch=2 n=100 v=64
41520 On ch=2 n=74 v=100
41520 On ch=2 n=86 v=100
41520 On ch=2 n=98 v=100
41640 Off ch=2 n=74 v=64
41640 Off ch=2 n=86 v=64
41640 Off ch=2 n=98 v=64
41760 On ch=2 n=62 v=100
41760 On ch=2 n=75 v=100
41760 On ch=2 n=87 v=100
41760 On ch=2 n=100 v=100
41880 Off ch=2 n=62 v=64
41880 Off ch=2 n=75 v=64
41880 Off ch=2 n=87 v=64
41880 Off ch=2 n=100 v=64
42000 On ch=2 n=86 v=100
42000 On ch=2 n=98 v=100
42120 Off ch=2 n=57 v=64
42120 Off ch=2 n=86 v=64
42120 Off ch=2 n=98 v=64
42240 On ch=2 n=52 v=100
42240 On ch=2 n=60 v=100
42240 On ch=2 n=72 v=100
42240 On ch=2 n=84 v=100
42240 On ch=2 n=96 v=100
42360 Off ch=2 n=60 v=64
42360 Off ch=2 n=72 v=64
42840 Off ch=2 n=84 v=64
42900 Off ch=2 n=96 v=64
42960 On ch=2 n=61 v=100
42960 On ch=2 n=74 v=100
42960 On ch=2 n=86 v=100
42960 On ch=2 n=98 v=100
43080 Off ch=2 n=61 v=64
43080 Off ch=2 n=74 v=64
43320 Off ch=2 n=86 v=64
43380 Off ch=2 n=98 v=64
43440 On ch=2 n=72 v=100
43440 On ch=2 n=84 v=100
43440 On ch=2 n=96 v=100
43560 Off ch=2 n=72 v=64
43560 Off ch=2 n=84 v=64
43560 Off ch=2 n=96 v=64
43680 On ch=2 n=61 v=100
43680 On ch=2 n=74 v=100
43680 On ch=2 n=86 v=100
43680 On ch=2 n=98 v=100
43800 Off ch=2 n=61 v=64
43800 Off ch=2 n=74 v=64
43800 Off ch=2 n=86 v=64
43800 Off ch=2 n=98 v=64
43920 On ch=2 n=84 v=100
43920 On ch=2 n=96 v=100
44040 Off ch=2 n=52 v=64
44040 Off ch=2 n=84 v=64
44040 Off ch=2 n=96 v=64
44160 Off ch=2 n=105 v=64
44160 On ch=2 n=52 v=100
44160 On ch=2 n=60 v=100
44160 On ch=2 n=72 v=100
44160 On ch=2 n=84 v=100
44160 On ch=2 n=96 v=100
44160 On ch=2 n=106 v=100
44280 Off ch=2 n=60 v=64
44280 Off ch=2 n=72 v=64
44760 Off ch=2 n=84 v=64
44820 Off ch=2 n=96 v=64
44880 On ch=2 n=61 v=100
44880 On ch=2 n=74 v=100
44880 On ch=2 n=86 v=100
44880 On ch=2 n=98 v=100
45000 Off ch=2 n=61 v=64
45000 Off ch=2 n=74 v=64
45240 Off ch=2 n=86 v=64
45300 Off ch=2 n=98 v=64
45360 On ch=2 n=72 v=100
45360 On ch=2 n=84 v=100
45360 On ch=2 n=96 v=100
45480 Off ch=2 n=72 v=64
45480 Off ch=2 n=84 v=64
45480 Off ch=2 n=96 v=64
45600 On ch=2 n=61 v=100
45600 On ch=2 n=74 v=100
45600 On ch=2 n=86 v=100
45600 On ch=2 n=98 v=100
45720 Off ch=2 n=61 v=64
45720 Off ch=2 n=74 v=64
45720 Off ch=2 n=86 v=64
45720 Off ch=2 n=98 v=64
45840 On ch=2 n=84 v=100
45840 On ch=2 n=96 v=100
45960 Off ch=2 n=52 v=64
45960 Off ch=2 n=84 v=64
45960 Off ch=2 n=96 v=64
46080 On ch=2 n=55 v=100
46080 On ch=2 n=60 v=100
46080 On ch=2 n=73 v=100
46080 On ch=2 n=85 v=100
46080 On ch=2 n=97 v=100
46200 Off ch=2 n=60 v=64
46200 Off ch=2 n=73 v=64
46680 Off ch=2 n=85 v=64
46740 Off ch=2 n=97 v=64
46800 On ch=2 n=62 v=100
46800 On ch=2 n=74 v=100
46800 On ch=2 n=87 v=100
46800 On ch=2 n=99 v=100
46920 Off ch=2 n=62 v=64
46920 Off ch=2 n=74 v=64
47160 Off ch=2 n=87 v=64
47220 Off ch=2 n=99 v=64
47280 On ch=2 n=73 v=100
47280 On ch=2 n=85 v=100
47280 On ch=2 n=97 v=100
47400 Off ch=2 n=73 v=64
47400 Off ch=2 n=85 v=64
47400 Off ch=2 n=97 v=64
47520 On ch=2 n=62 v=100
47520 On ch=2 n=74 v=100
47520 On ch=2 n=87 v=100
47520 On ch=2 n=99 v=100
47640 Off ch=2 n=62 v=64
47640 Off ch=2 n=74 v=64
47640 Off ch=2 n=87 v=64
47640 Off ch=2 n=99 v=64
47760 On ch=2 n=85 v=100
47760 On ch=2 n=97 v=100
47880 Off ch=2 n=55 v=64
47880 Off ch=2 n=85 v=64
47880 Off ch=2 n=97 v=64
48000 On ch=2 n=57 v=100
48000 On ch=2 n=61 v=100
48000 On ch=2 n=74 v=100
48000 On ch=2 n=86 v=100
48000 On ch=2 n=98 v=100
48000 On ch=2 n=116 v=100
48120 Off ch=2 n=61 v=64
48120 Off ch=2 n=74 v=64
48600 Off ch=2 n=86 v=64
48660 Off ch=2 n=98 v=64
48720 On ch=2 n=62 v=100
48720 On ch=2 n=75 v=100
48720 On ch=2 n=87 v=100
48720 On ch=2 n=100 v=100
48840 Off ch=2 n=62 v=64
48840 Off ch=2 n=75 v=64
49080 Off ch=2 n=87 v=64
49140 Off ch=2 n=100 v=64
49200 On ch=2 n=74 v=100
49200 On ch=2 n=86 v=100
49200 On ch=2 n=98 v=100
49320 Off ch=2 n=74 v=64
49320 Off ch=2 n=86 v=64
49320 Off ch=2 n=98 v=64
49440 On ch=2 n=62 v=100
49440 On ch=2 n=75 v=100
49440 On ch=2 n=87 v=100
49440 On ch=2 n=100 v=100
49560 Off ch=2 n=62 v=64
49560 Off ch=2 n=75 v=64
49560 Off ch=2 n=87 v=64
49560 Off ch=2 n=100 v=64
49680 On ch=2 n=86 v=100
49680 On ch=2 n=98 v=100
49800 Off ch=2 n=57 v=64
49800 Off ch=2 n=86 v=64
49800 Off ch=2 n=98 v=64
